GasStationID,ChainID,Country,Segment
5539,3,CZE,Other
5540,3,CZE,Other
5541,252,SVK,Other
5542,2,CZE,Noname
5543,3,CZE,Other
5544,3,CZE,Other
5545,3,CZE,Other
5546,3,CZE,Other
5547,3,CZE,Other
5548,7,CZE,Other
5549,7,CZE,Other
5550,3,CZE,Other
5551,3,CZE,Other
5552,117,SVK,Other
5553,3,CZE,Other
5554,3,CZE,Other
5555,2,CZE,Noname
5556,3,CZE,Other
5557,77,SVK,Premium
5558,3,CZE,Other
5559,3,CZE,Other
5560,3,CZE,Other
5561,222,SVK,Other
5562,2,CZE,Noname
5563,2,CZE,Noname
5564,2,CZE,Noname
5565,3,CZE,Other
5566,3,CZE,Other
5567,3,CZE,Other
5568,2,CZE,Noname
5569,3,CZE,Other
5570,3,CZE,Other
5571,3,CZE,Other
5572,77,SVK,Premium
5573,77,SVK,Premium
5574,3,CZE,Other
5575,3,CZE,Other
5576,77,SVK,Premium
5577,3,CZE,Other
5578,246,SVK,Noname
5579,148,SVK,Other
5580,2,CZE,Noname
5581,3,CZE,Other
5582,2,CZE,Noname
5583,2,CZE,Noname
5584,35,CZE,Discount
5585,16,CZE,Other
5586,262,SVK,Other
5587,222,SVK,Other
5588,130,SVK,Premium
5589,130,SVK,Premium
5590,130,SVK,Premium
5591,35,CZE,Discount
5592,35,CZE,Discount
5593,35,CZE,Discount
5594,246,SVK,Noname
5595,35,CZE,Discount
5596,3,CZE,Other
5597,3,CZE,Other
5598,3,CZE,Other
5599,246,SVK,Noname
5600,33,CZE,Premium
5601,33,CZE,Premium
5602,264,CZE,Other
5603,3,CZE,Other
5604,16,CZE,Other
5605,264,CZE,Other
5606,16,CZE,Other
5607,17,CZE,Other
5608,3,CZE,Other
5609,7,CZE,Other
5610,7,CZE,Other
5611,7,CZE,Other
5612,16,CZE,Other
5613,2,CZE,Noname
5614,265,CZE,Other
5615,3,CZE,Other
5616,2,CZE,Noname
5617,3,CZE,Other
5618,266,SVK,Other
5619,117,SVK,Other
5620,3,CZE,Other
5621,3,CZE,Other
5622,3,CZE,Other
5623,3,CZE,Other
5624,17,CZE,Other
5625,3,CZE,Other
5626,203,SVK,Other
5627,26,CZE,Other
5628,3,CZE,Other
5629,2,CZE,Noname
5630,35,CZE,Discount
5631,2,CZE,Noname
5632,3,CZE,Other
5633,8,CZE,"Value for money"
5634,3,CZE,Other
5635,3,CZE,Other
5636,2,CZE,Noname
5637,3,CZE,Other
5638,2,CZE,Noname
5639,16,CZE,Other
5640,16,CZE,Other
5641,277,SVK,Other
5642,3,CZE,Other
5643,3,CZE,Other
5644,3,CZE,Other
5645,278,CZE,Other
5646,24,CZE,Discount
5647,24,CZE,Discount
5648,2,CZE,Noname
5649,3,CZE,Other
5650,3,CZE,Other
5651,264,CZE,Other
5652,279,CZE,Other
5653,35,CZE,Discount
5654,280,SVK,Other
5655,4,CZE,Premium
5656,4,CZE,Premium
5657,2,CZE,Noname
5658,246,SVK,Noname
5659,3,CZE,Other
5660,3,CZE,Other
5661,3,CZE,Other
5662,3,CZE,Other
5663,227,SVK,Other
5664,148,SVK,Other
5665,3,CZE,Other
5666,3,CZE,Other
5667,16,CZE,Other
5668,16,CZE,Other
5669,281,CZE,Other
5670,282,CZE,Other
5671,283,SVK,Other
5672,77,SVK,Premium
5673,3,CZE,Other
5674,148,SVK,Other
5675,17,CZE,Other
5676,3,CZE,Other
5677,3,CZE,Other
5678,3,CZE,Other
5679,3,CZE,Other
5680,7,CZE,Other
5681,285,SVK,Other
5682,286,SVK,Other
5683,3,CZE,Other
5684,3,CZE,Other
5685,3,CZE,Other
5686,2,CZE,Noname
5687,3,CZE,Other
5688,3,CZE,Other
5689,3,CZE,Other
5690,2,CZE,Noname
5691,3,CZE,Other
5692,2,CZE,Noname
5693,21,CZE,Discount
5694,21,CZE,Discount
5695,21,CZE,Discount
5696,21,CZE,Discount
5697,21,CZE,Discount
5698,21,CZE,Discount
5699,21,CZE,Discount
5700,21,CZE,Discount
5701,21,CZE,Discount
5703,3,CZE,Other
5704,17,CZE,Other
5705,2,CZE,Noname
5706,7,CZE,Other
5707,7,CZE,Other
5708,281,CZE,Other
5709,3,CZE,Other
5710,3,CZE,Other
5711,3,CZE,Other
5712,3,CZE,Other
5713,3,CZE,Other
5714,3,CZE,Other
5715,3,CZE,Other
5716,21,CZE,Discount
5717,21,CZE,Discount
5718,2,CZE,Noname
5719,248,SVK,Other
5720,3,CZE,Other
5721,2,CZE,Noname
5722,3,CZE,Other
5723,3,CZE,Other
5724,61,SVK,Discount
5725,61,SVK,Discount
5726,3,CZE,Other
5727,281,CZE,Other
5728,2,CZE,Noname
5729,3,CZE,Other
5730,46,CZE,Other
5731,3,CZE,Other
5732,2,CZE,Noname
5733,288,SVK,Other
5734,2,CZE,Noname
5735,2,CZE,Noname
5736,3,CZE,Other
5737,2,CZE,Noname
5738,3,CZE,Other
5739,288,SVK,Other
5740,3,CZE,Other
5741,281,CZE,Other
5742,36,CZE,Other
5743,3,CZE,Other
5744,17,CZE,Other
5745,3,CZE,Other
5746,3,CZE,Other
5747,3,CZE,Other
5748,3,CZE,Other
5749,3,CZE,Other
5750,3,CZE,Other
5751,288,SVK,Other
5752,17,CZE,Other
5753,288,SVK,Other
5754,17,CZE,Other
5755,3,CZE,Other
5756,288,SVK,Other
5757,290,SVK,Other
5758,290,SVK,Other
5759,3,CZE,Other
5760,17,CZE,Other
5761,281,CZE,Other
5762,246,SVK,Noname
5763,3,CZE,Other
5764,3,CZE,Other
5765,2,CZE,Noname
5766,117,SVK,Other
5767,3,CZE,Other
5768,3,CZE,Other
5769,153,SVK,Other
5770,6,CZE,Premium
5771,2,CZE,Noname
5772,16,CZE,Other
